# 补充IP列表 - 原文件: 重庆电信.txt
# 生成时间: 2026-05-28 17:16:21
# 格式: C-D,rtp://A.B.C.D:端口

# ===== 网段: 235.254.196.x =====
# 已有IP: 21 个, 缺失IP: 233 个
# 规律: 多段线性
#   D∈[101,199] → 69.57142857142857×D+-5864.714285714285
#   D∈[204,204] → -1378.4×D+282281.60000000003
#   D∈[208,217] → 4×D+272
#   D∈[218,218] → 6×D+-162
#   D∈[221,221] → 3.3333333333333335×D+419.33333333333326
#   D∈[231,237] → 4×D+272
#   D∈[239,239] → 3861×D+-913837
#   D∈[240,241] → 4×D+7986
#   D∈[242,242] → 24×D+3166
#   D∈[249,249] → -1100.857142857143×D+275381.4285714286

196-1,rtp://235.254.196.1:1
196-2,rtp://235.254.196.2:1
196-3,rtp://235.254.196.3:1
196-4,rtp://235.254.196.4:1
196-5,rtp://235.254.196.5:1
196-6,rtp://235.254.196.6:1
196-7,rtp://235.254.196.7:1
196-8,rtp://235.254.196.8:1
196-9,rtp://235.254.196.9:1
196-10,rtp://235.254.196.10:1
196-11,rtp://235.254.196.11:1
196-12,rtp://235.254.196.12:1
196-13,rtp://235.254.196.13:1
196-14,rtp://235.254.196.14:1
196-15,rtp://235.254.196.15:1
196-16,rtp://235.254.196.16:1
196-17,rtp://235.254.196.17:1
196-18,rtp://235.254.196.18:1
196-19,rtp://235.254.196.19:1
196-20,rtp://235.254.196.20:1
196-21,rtp://235.254.196.21:1
196-22,rtp://235.254.196.22:1
196-23,rtp://235.254.196.23:1
196-24,rtp://235.254.196.24:1
196-25,rtp://235.254.196.25:1
196-26,rtp://235.254.196.26:1
196-27,rtp://235.254.196.27:1
196-28,rtp://235.254.196.28:1
196-29,rtp://235.254.196.29:1
196-30,rtp://235.254.196.30:1
196-31,rtp://235.254.196.31:1
196-32,rtp://235.254.196.32:1
196-33,rtp://235.254.196.33:1
196-34,rtp://235.254.196.34:1
196-35,rtp://235.254.196.35:1
196-36,rtp://235.254.196.36:1
196-37,rtp://235.254.196.37:1
196-38,rtp://235.254.196.38:1
196-39,rtp://235.254.196.39:1
196-40,rtp://235.254.196.40:1
196-41,rtp://235.254.196.41:1
196-42,rtp://235.254.196.42:1
196-43,rtp://235.254.196.43:1
196-44,rtp://235.254.196.44:1
196-45,rtp://235.254.196.45:1
196-46,rtp://235.254.196.46:1
196-47,rtp://235.254.196.47:1
196-48,rtp://235.254.196.48:1
196-49,rtp://235.254.196.49:1
196-50,rtp://235.254.196.50:1
196-51,rtp://235.254.196.51:1
196-52,rtp://235.254.196.52:1
196-53,rtp://235.254.196.53:1
196-54,rtp://235.254.196.54:1
196-55,rtp://235.254.196.55:1
196-56,rtp://235.254.196.56:1
196-57,rtp://235.254.196.57:1
196-58,rtp://235.254.196.58:1
196-59,rtp://235.254.196.59:1
196-60,rtp://235.254.196.60:1
196-61,rtp://235.254.196.61:1
196-62,rtp://235.254.196.62:1
196-63,rtp://235.254.196.63:1
196-64,rtp://235.254.196.64:1
196-65,rtp://235.254.196.65:1
196-66,rtp://235.254.196.66:1
196-67,rtp://235.254.196.67:1
196-68,rtp://235.254.196.68:1
196-69,rtp://235.254.196.69:1
196-70,rtp://235.254.196.70:1
196-71,rtp://235.254.196.71:1
196-72,rtp://235.254.196.72:1
196-73,rtp://235.254.196.73:1
196-74,rtp://235.254.196.74:1
196-75,rtp://235.254.196.75:1
196-76,rtp://235.254.196.76:1
196-77,rtp://235.254.196.77:1
196-78,rtp://235.254.196.78:1
196-79,rtp://235.254.196.79:1
196-80,rtp://235.254.196.80:1
196-81,rtp://235.254.196.81:1
196-82,rtp://235.254.196.82:1
196-83,rtp://235.254.196.83:1
196-84,rtp://235.254.196.84:1
196-85,rtp://235.254.196.85:48
196-86,rtp://235.254.196.86:118
196-87,rtp://235.254.196.87:188
196-88,rtp://235.254.196.88:257
196-89,rtp://235.254.196.89:327
196-90,rtp://235.254.196.90:396
196-91,rtp://235.254.196.91:466
196-92,rtp://235.254.196.92:535
196-93,rtp://235.254.196.93:605
196-94,rtp://235.254.196.94:675
196-95,rtp://235.254.196.95:744
196-96,rtp://235.254.196.96:814
196-97,rtp://235.254.196.97:883
196-98,rtp://235.254.196.98:953
196-99,rtp://235.254.196.99:1022
196-100,rtp://235.254.196.100:1092
196-102,rtp://235.254.196.102:1231
196-103,rtp://235.254.196.103:1301
196-104,rtp://235.254.196.104:1370
196-105,rtp://235.254.196.105:1440
196-106,rtp://235.254.196.106:1509
196-107,rtp://235.254.196.107:1579
196-108,rtp://235.254.196.108:1649
196-109,rtp://235.254.196.109:1718
196-110,rtp://235.254.196.110:1788
196-111,rtp://235.254.196.111:1857
196-112,rtp://235.254.196.112:1927
196-113,rtp://235.254.196.113:1996
196-114,rtp://235.254.196.114:2066
196-115,rtp://235.254.196.115:2136
196-116,rtp://235.254.196.116:2205
